	region
22737x14622	0.0
22420x14805	0.0
22738x14987	0.0
22421x15170	0.0
22739x15352	0.0
22422x15535	0.0
22740x15717	0.0
22423x15900	0.0
22741x16082	0.0
22424x16266	0.0
22742x16447	0.0
22425x16631	0.0
22743x16812	0.0
22426x16996	0.0
22744x17178	0.0
22427x17361	0.0
22745x17543	0.0
22428x17726	0.0
22746x17908	0.0
22429x18091	0.0
22747x18273	0.0
22430x18456	0.0
22748x18638	0.0
22431x18821	0.0
22749x19003	0.0
22432x19187	0.0
22750x19368	0.0
22432x19552	0.0
22751x19733	0.0
22433x19917	0.0
22752x20099	0.0
22434x20282	0.0
22753x20464	0.0
22435x20647	0.0
22754x20829	0.0
22436x21012	0.0
22755x21194	0.0
22437x21377	0.0
22755x21559	0.0
22438x21742	0.0
22756x21924	0.0
22439x22108	0.0
22757x22289	0.0
22440x22473	0.0
22758x22654	0.0
22441x22838	0.0
22759x23019	0.0
22442x23203	0.0
22760x23385	0.0
22443x23568	0.0
22761x23750	0.0
22444x23933	0.0
22762x24115	0.0
22445x24298	0.0
22763x24480	0.0
22446x24663	0.0
22764x24845	0.0
22447x25028	0.0
22765x25210	0.0
22448x25394	0.0
22766x25575	0.0
22449x25759	0.0
22767x25940	0.0
22450x26124	0.0
22768x26306	0.0
22451x26489	0.0
22769x26671	0.0
22452x26854	0.0
22770x27036	0.0
22453x27219	0.0
22771x27401	0.0
22454x27584	0.0
22772x27766	0.0
23362x10604	1.0
23045x10787	1.0
23363x10969	0.0
23046x11152	1.0
23364x11334	0.0
23046x11517	1.0
23365x11699	0.0
23047x11882	1.0
23366x12064	0.0
23048x12248	0.0
23367x12429	0.0
23049x12613	0.0
23368x12794	0.0
23050x12978	0.0
23369x13160	0.0
23051x13343	0.0
23369x13525	0.0
23052x13708	0.0
23370x13890	0.0
23053x14073	0.0
23371x14255	0.0
23054x14438	0.0
23372x14620	0.0
23055x14803	0.0
23373x14985	0.0
23056x15169	0.0
23374x15350	0.0
23057x15534	0.0
23375x15715	0.0
23058x15899	0.0
23376x16081	0.0
23059x16264	0.0
23377x16446	0.0
23060x16629	0.0
23378x16811	0.0
23061x16994	0.0
23379x17176	0.0
23062x17359	0.0
23380x17541	0.0
23063x17724	0.0
23381x17906	0.0
23064x18090	0.0
23382x18271	0.0
23065x18455	0.0
23383x18636	0.0
23066x18820	0.0
23384x19001	0.0
23067x19185	0.0
23385x19367	0.0
23068x19550	0.0
23386x19732	0.0
23069x19915	0.0
23387x20097	0.0
23070x20280	0.0
23388x20462	0.0
23071x20645	0.0
23389x20827	0.0
23072x21010	0.0
23390x21192	0.0
23073x21376	0.0
23391x21557	0.0
23074x21741	0.0
23392x21922	0.0
23075x22106	0.0
23393x22288	0.0
23076x22471	0.0
23394x22653	0.0
23077x22836	0.0
23395x23018	0.0
23077x23201	0.0
23396x23383	0.0
23078x23566	0.0
23397x23748	0.0
23079x23931	0.0
23398x24113	0.0
23080x24297	0.0
23399x24478	0.0
23081x24662	0.0
23400x24843	0.0
23082x25027	0.0
23400x25208	0.0
23083x25392	0.0
23401x25574	0.0
23084x25757	0.0
23402x25939	0.0
23085x26122	0.0
23403x26304	0.0
23086x26487	0.0
23404x26669	0.0
23087x26852	0.0
23405x27034	0.0
23088x27217	0.0
23406x27399	0.0
23089x27583	0.0
23407x27764	0.0
23680x10785	0.0
23998x10967	0.0
23681x11151	0.0
23999x11332	0.0
23682x11516	0.0
24000x11697	0.0
23683x11881	0.0
24001x12063	0.0
23684x12246	0.0
24002x12428	0.0
23685x12611	0.0
24003x12793	0.0
23686x12976	0.0
24004x13158	0.0
23687x13341	0.0
24005x13523	0.0
23688x13706	0.0
24006x13888	0.0
23689x14072	0.0
24007x14253	0.0
23690x14437	0.0
24008x14618	0.0
23691x14802	0.0
24009x14983	0.0
23691x15167	0.0
24010x15349	0.0
23692x15532	0.0
24011x15714	0.0
23693x15897	0.0
24012x16079	0.0
23694x16262	0.0
24013x16444	0.0
23695x16627	0.0
24013x16809	0.0
23696x16992	0.0
24014x17174	0.0
23697x17358	0.0
24015x17539	0.0
23698x17723	0.0
24016x17904	0.0
23699x18088	0.0
24017x18270	0.0
23700x18453	0.0
24018x18635	0.0
23701x18818	0.0
24019x19000	0.0
23702x19183	0.0
24020x19365	0.0
23703x19548	0.0
24021x19730	0.0
23704x19913	0.0
24022x20095	0.0
23705x20279	0.0
24023x20460	0.0
23706x20644	0.0
24024x20825	0.0
23707x21009	0.0
24025x21190	0.0
23708x21374	0.0
24026x21556	0.0
23709x21739	0.0
24027x21921	0.0
23710x22104	0.0
24028x22286	0.0
23711x22469	0.0
24029x22651	0.0
23712x22834	0.0
24030x23016	0.0
23713x23199	0.0
24031x23381	0.0
23714x23565	0.0
24032x23746	0.0
23715x23930	0.0
24033x24111	0.0
23716x24295	0.0
24034x24477	0.0
23717x24660	0.0
24035x24842	0.0
23718x25025	0.0
24036x25207	0.0
23719x25390	0.0
24037x25572	0.0
23720x25755	0.0
24038x25937	0.0
23721x26120	0.0
24039x26302	0.0
23722x26486	0.0
24040x26667	0.0
23722x26851	0.0
24041x27032	0.0
23723x27216	0.0
24042x27398	0.0
23724x27581	0.0
24043x27763	0.0
24316x11149	0.0
24634x11331	0.0
24317x11514	0.0
24635x11696	0.0
24318x11879	0.0
24636x12061	0.0
24319x12244	0.0
24637x12426	0.0
24320x12609	0.0
24638x12791	0.0
24321x12974	0.0
24639x13156	0.0
24322x13340	0.0
24640x13521	0.0
24323x13705	0.0
24641x13886	0.0
24324x14070	0.0
24642x14252	0.0
24325x14435	0.0
24643x14617	0.0
24326x14800	0.0
24644x14982	0.0
24327x15165	0.0
24645x15347	0.0
24328x15530	0.0
24646x15712	0.0
24329x15895	0.0
24647x16077	0.0
24330x16261	0.0
24648x16442	0.0
24331x16626	0.0
24649x16807	0.0
24332x16991	0.0
24650x17172	0.0
24333x17356	0.0
24651x17538	0.0
24334x17721	0.0
24652x17903	0.0
24335x18086	0.0
24653x18268	0.0
24336x18451	0.0
24654x18633	0.0
24336x18816	0.0
24655x18998	0.0
24337x19181	0.0
24656x19363	0.0
24338x19547	0.0
24657x19728	0.0
24339x19912	0.0
24658x20093	0.0
24340x20277	0.0
24658x20459	0.0
24341x20642	0.0
24659x20824	0.0
24342x21007	0.0
24660x21189	0.0
24343x21372	0.0
24661x21554	0.0
24344x21737	0.0
24662x21919	0.0
24345x22102	0.0
24663x22284	0.0
24346x22468	0.0
24664x22649	0.0
24347x22833	0.0
24665x23014	0.0
24348x23198	0.0
24666x23380	0.0
24349x23563	0.0
24667x23745	0.0
24350x23928	0.0
24668x24110	0.0
24351x24293	0.0
24669x24475	0.0
24352x24658	0.0
24670x24840	0.0
24353x25023	0.0
24671x25205	0.0
24354x25389	0.0
24672x25570	0.0
24355x25754	0.0
24673x25935	0.0
24356x26119	0.0
24674x26300	0.0
24357x26484	0.0
24675x26666	0.0
24358x26849	0.0
24676x27031	0.0
24359x27214	0.0
24677x27396	0.0
24360x27579	0.0
24678x27761	0.0
24951x11147	0.0
25270x11329	0.0
24952x11512	0.0
25271x11694	0.0
24953x11877	0.0
25272x12059	0.0
24954x12243	0.0
25272x12424	0.0
24955x12608	0.0
25273x12789	0.0
24956x12973	0.0
25274x13154	0.0
24957x13338	0.0
25275x13520	0.0
24958x13703	0.0
25276x13885	0.0
24959x14068	0.0
25277x14250	0.0
24960x14433	0.0
25278x14615	0.0
24961x14798	0.0
25279x14980	0.0
24962x15163	0.0
25280x15345	0.0
24963x15529	0.0
25281x15710	0.0
24964x15894	0.0
25282x16075	0.0
24965x16259	0.0
25283x16441	0.0
24966x16624	0.0
25284x16806	0.0
24967x16989	0.0
25285x17171	0.0
24968x17354	0.0
25286x17536	0.0
24969x17719	0.0
25287x17901	0.0
24970x18084	0.0
25288x18266	0.0
24971x18450	0.0
25289x18631	0.0
24972x18815	0.0
25290x18996	0.0
24973x19180	0.0
25291x19362	0.0
24974x19545	0.0
25292x19727	0.0
24975x19910	0.0
25293x20092	0.0
24976x20275	0.0
25294x20457	0.0
24977x20640	0.0
25295x20822	0.0
24978x21005	0.0
25296x21187	0.0
24979x21371	0.0
25297x21552	0.0
24980x21736	0.0
25298x21917	0.0
24981x22101	0.0
25299x22282	0.0
24981x22466	0.0
25300x22648	0.0
24982x22831	0.0
25301x23013	0.0
24983x23196	0.0
25302x23378	0.0
24984x23561	0.0
25303x23743	0.0
24985x23926	0.0
25303x24108	0.0
24986x24291	0.0
25304x24473	0.0
24987x24657	0.0
25305x24838	0.0
24988x25022	0.0
25306x25203	0.0
24989x25387	0.0
25307x25569	0.0
24990x25752	0.0
25308x25934	0.0
24991x26117	0.0
25309x26299	0.0
24992x26482	0.0
25310x26664	0.0
24993x26847	0.0
25311x27029	0.0
24994x27212	0.0
25312x27394	0.0
24995x27578	0.0
25313x27759	0.0
25588x11511	0.0
25906x11692	0.0
25589x11876	0.0
25907x12057	0.0
25590x12241	0.0
25908x12423	0.0
25591x12606	0.0
25909x12788	0.0
25592x12971	0.0
25910x13153	0.0
25593x13336	0.0
25911x13518	0.0
25594x13701	0.0
25912x13883	0.0
25594x14066	0.0
25913x14248	0.0
25595x14432	0.0
25914x14613	0.0
25596x14797	0.0
25915x14978	0.0
25597x15162	0.0
25916x15344	0.0
25598x15527	0.0
25917x15709	0.0
25599x15892	0.0
25917x16074	0.0
25600x16257	0.0
25918x16439	0.0
25601x16622	0.0
25919x16804	0.0
25602x16987	0.0
25920x17169	0.0
25603x17353	0.0
25921x17534	0.0
25604x17718	0.0
25922x17899	0.0
25605x18083	0.0
25923x18264	0.0
25606x18448	0.0
25924x18630	0.0
25607x18813	0.0
25925x18995	0.0
25608x19178	0.0
25926x19360	0.0
25609x19543	0.0
25927x19725	0.0
25610x19908	0.0
25928x20090	0.0
25611x20273	0.0
25929x20455	0.0
25612x20639	0.0
25930x20820	0.0
25613x21004	0.0
25931x21185	0.0
25614x21369	0.0
25932x21551	0.0
25615x21734	0.0
25616x22099	0.0
25934x22281	0.0
25617x22464	0.0
25935x22646	0.0
25618x22829	0.0
25936x23011	0.0
25619x23194	0.0
25937x23376	0.0
25620x23560	0.0
25938x23741	0.0
25621x23925	0.0
25939x24106	0.0
25622x24290	0.0
25940x24472	0.0
25623x24655	0.0
25941x24837	0.0
25624x25020	0.0
25942x25202	0.0
25625x25385	0.0
25943x25567	0.0
25626x25750	0.0
25944x25932	0.0
25626x26115	0.0
25945x26297	0.0
25627x26481	0.0
25946x26662	0.0
25628x26846	0.0
25947x27027	0.0
25629x27211	0.0
25948x27392	0.0
25630x27576	0.0
25948x27758	0.0
26224x11874	0.0
26542x12056	0.0
26225x12239	0.0
26543x12421	0.0
26226x12604	0.0
26544x12786	0.0
26227x12969	0.0
26545x13151	0.0
26228x13335	0.0
26546x13516	0.0
26229x13700	0.0
26547x13881	0.0
26230x14065	0.0
26548x14246	0.0
26231x14430	0.0
26549x14612	0.0
26232x14795	0.0
26550x14977	0.0
26233x15160	0.0
26551x15342	0.0
26234x15525	0.0
26552x15707	0.0
26235x15890	0.0
26553x16072	0.0
26236x16255	0.0
26554x16437	0.0
26237x16621	0.0
26555x16802	0.0
26238x16986	0.0
26556x17167	0.0
26239x17351	0.0
26557x17533	0.0
26239x17716	0.0
26558x17898	0.0
26240x18081	0.0
26559x18263	0.0
26241x18446	0.0
26560x18628	0.0
26242x18811	0.0
26561x18993	0.0
26243x19176	0.0
26562x19358	0.0
26244x19542	0.0
26562x19723	0.0
26245x19907	0.0
26563x20088	0.0
26246x20272	0.0
26564x20454	0.0
26247x20637	0.0
26565x20819	0.0
26248x21002	0.0
26566x21184	0.0
26249x21367	0.0
26567x21549	0.0
26253x22828	0.0
26254x23193	0.0
26572x23374	0.0
26255x23558	0.0
26573x23740	0.0
26256x23923	0.0
26574x24105	0.0
26257x24288	0.0
26575x24470	0.0
26258x24653	0.0
26576x24835	0.0
26259x25018	0.0
26577x25200	0.0
26260x25383	0.0
26578x25565	0.0
26261x25749	0.0
26579x25930	0.0
26262x26114	0.0
26580x26295	0.0
26263x26479	0.0
26581x26661	0.0
26264x26844	0.0
26582x27026	0.0
26265x27209	0.0
26583x27391	0.0
26266x27574	0.0
26584x27756	0.0
26846x6761	0.0
26860x12237	0.0
27178x12419	0.0
26861x12603	0.0
27179x12784	0.0
26862x12968	0.0
27180x13149	0.0
26863x13333	0.0
27181x13515	0.0
26864x13698	0.0
27182x13880	0.0
26865x14063	0.0
27183x14245	0.0
26866x14428	0.0
27184x14610	0.0
26867x14793	0.0
27185x14975	0.0
26868x15158	0.0
27186x15340	0.0
26869x15524	0.0
27187x15705	0.0
26870x15889	0.0
27188x16070	0.0
26871x16254	0.0
27189x16436	0.0
26872x16619	0.0
27190x16801	0.0
26873x16984	0.0
27191x17166	0.0
26874x17349	0.0
27192x17531	0.0
26875x17714	0.0
27193x17896	0.0
26876x18079	0.0
27194x18261	0.0
26877x18445	0.0
27195x18626	0.0
26878x18810	0.0
27196x18991	0.0
26879x19175	0.0
27197x19356	0.0
26880x19540	0.0
27198x19722	0.0
26881x19905	0.0
27199x20087	0.0
26882x20270	0.0
27200x20452	0.0
26883x20635	0.0
27201x20817	0.0
26884x21000	0.0
26884x21365	0.0
26892x24286	0.0
26893x24652	0.0
27211x24833	0.0
26894x25017	0.0
27212x25198	0.0
26895x25382	0.0
27213x25563	0.0
26896x25747	0.0
27214x25929	0.0
26897x26112	0.0
27215x26294	0.0
26898x26477	0.0
27216x26659	0.0
26899x26842	0.0
27217x27024	0.0
26900x27207	0.0
27218x27389	0.0
26901x27572	0.0
27219x27754	0.0
27497x12601	0.0
27815x12783	0.0
27498x12966	0.0
27816x13148	0.0
27498x13331	0.0
27817x13513	0.0
27499x13696	0.0
27818x13878	0.0
27500x14061	0.0
27819x14243	0.0
27501x14427	0.0
27820x14608	0.0
27502x14792	0.0
27820x14973	0.0
27503x15157	0.0
27821x15338	0.0
27504x15522	0.0
27822x15704	0.0
27505x15887	0.0
27823x16069	0.0
27506x16252	0.0
27824x16434	0.0
27507x16617	0.0
27825x16799	0.0
27508x16982	0.0
27826x17164	0.0
27509x17347	0.0
27827x17529	0.0
27510x17713	0.0
27828x17894	0.0
27511x18078	0.0
27829x18259	0.0
27512x18443	0.0
27830x18625	0.0
27513x18808	0.0
27831x18990	0.0
27514x19173	0.0
27832x19355	0.0
27515x19538	0.0
27833x19720	0.0
27516x19903	0.0
27834x20085	0.0
27517x20268	0.0
27835x20450	0.0
27847x24832	0.0
27529x25015	0.0
27848x25197	0.0
27530x25380	0.0
27849x25562	0.0
27531x25745	0.0
27850x25927	0.0
27532x26110	0.0
27851x26292	0.0
27533x26475	0.0
27852x26657	0.0
27534x26841	0.0
27852x27022	0.0
27535x27206	0.0
27853x27387	0.0
27536x27571	0.0
27854x27753	0.0
28133x12964	0.0
28134x13329	0.0
28452x13511	0.0
28135x13695	0.0
28453x13876	0.0
28136x14060	0.0
28454x14241	0.0
28137x14425	0.0
28455x14607	0.0
28138x14790	0.0
28456x14972	0.0
28139x15155	0.0
28457x15337	0.0
28140x15520	0.0
28458x15702	0.0
28141x15885	0.0
28459x16067	0.0
28142x16250	0.0
28460x16432	0.0
28143x16616	0.0
28461x16797	0.0
28143x16981	0.0
28462x17162	0.0
28144x17346	0.0
28463x17527	0.0
28145x17711	0.0
28464x17893	0.0
28146x18076	0.0
28465x18258	0.0
28147x18441	0.0
28465x18623	0.0
28148x18806	0.0
28466x18988	0.0
28149x19171	0.0
28467x19353	0.0
28150x19536	0.0
28468x19718	0.0
28151x19902	0.0
28469x20083	0.0
28152x20267	0.0
28482x24830	0.0
28165x25013	0.0
28483x25195	0.0
28166x25378	0.0
28484x25560	0.0
28167x25744	0.0
28485x25925	0.0
28168x26109	0.0
28486x26290	0.0
28169x26474	0.0
28487x26655	0.0
28170x26839	0.0
28488x27021	0.0
28171x27204	0.0
28489x27386	0.0
28172x27569	0.0
28490x27751	0.0
28770x13693	0.0
28771x14058	0.0
29089x14240	0.0
28772x14423	0.0
29090x14605	0.0
28773x14788	0.0
29091x14970	0.0
28774x15153	0.0
29092x15335	0.0
28775x15519	0.0
29093x15700	0.0
28776x15884	0.0
29094x16065	0.0
28777x16249	0.0
29095x16430	0.0
28778x16614	0.0
29096x16796	0.0
28779x16979	0.0
29097x17161	0.0
28780x17344	0.0
29098x17526	0.0
28781x17709	0.0
29099x17891	0.0
28782x18074	0.0
29100x18256	0.0
28783x18439	0.0
29101x18621	0.0
28784x18805	0.0
29102x18986	0.0
28785x19170	0.0
29103x19351	0.0
28786x19535	0.0
28787x19900	0.0
28800x25012	0.0
29118x25193	0.0
28801x25377	0.0
29119x25558	0.0
28802x25742	0.0
29120x25924	0.0
28803x26107	0.0
29121x26289	0.0
28804x26472	0.0
29122x26654	0.0
28805x26837	0.0
29123x27019	0.0
28806x27202	0.0
29124x27384	0.0
28807x27567	0.0
29125x27749	0.0
29408x14787	0.0
29409x15152	0.0
29410x15517	0.0
29728x15699	0.0
29411x15882	0.0
29729x16064	0.0
29412x16247	0.0
29730x16429	0.0
29413x16612	0.0
29731x16794	0.0
29414x16977	0.0
29732x17159	0.0
29415x17342	0.0
29733x17524	0.0
29416x17708	0.0
29734x17889	0.0
29417x18073	0.0
29735x18254	0.0
29418x18438	0.0
29736x18619	0.0
29419x18803	0.0
29420x19168	0.0
29436x25375	0.0
29755x25557	0.0
29437x25740	0.0
29755x25922	0.0
29438x26105	0.0
29756x26287	0.0
29439x26470	0.0
29757x26652	0.0
29440x26836	0.0
29758x27017	0.0
29441x27201	0.0
29759x27382	0.0
29442x27566	0.0
29760x27747	0.0
